-179.689,9.415,151.277,318354
-179.419,9.492,151.339,318375
-179.230,9.332,151.381,318396
-179.295,9.550,151.377,318417
-179.593,9.550,151.333,318438
-179.588,9.756,151.326,318459
-179.421,9.553,151.358,318480
-179.380,9.316,151.361,318501
-179.566,9.436,151.337,318522
-179.558,9.656,151.363,318543
-179.500,9.436,151.356,318564
-179.728,9.512,151.323,318585
-179.463,9.443,151.357,318606
-179.533,9.662,151.354,318627
-179.735,9.490,151.320,318648
-179.672,9.284,151.340,318669
-179.480,9.443,151.376,318690
-179.243,9.369,151.414,318711
-179.514,9.273,151.361,318732
-179.741,9.264,151.319,318753
-179.491,9.366,151.371,318774
-179.343,9.535,151.377,318795
-179.486,9.303,151.327,318816
-179.685,9.456,151.277,318837
-179.805,9.610,151.256,318858
-179.642,9.430,151.289,318879
-179.744,9.219,151.276,318900
-179.501,9.278,151.317,318921
-179.265,9.179,151.343,318942
-179.452,9.307,151.335,318963
-179.696,9.414,151.297,318984
-179.881,9.385,151.278,319005
-179.610,9.354,151.303,319026
-179.524,9.155,151.315,319047
-179.648,9.371,151.305,319068
-179.624,9.581,151.317,319089
-179.386,9.662,151.368,319110
-179.547,9.471,151.355,319131
-179.805,9.530,151.317,319152
-179.533,9.483,151.381,319173
-179.310,9.479,151.420,319194
-179.145,9.404,151.438,319215
-179.390,9.486,151.407,319236
-179.430,9.678,151.406,319257
-179.299,9.463,151.427,319278
-179.358,9.247,151.432,319299
-179.564,9.350,151.406,319320
-179.356,9.467,151.447,319341
-179.550,9.388,151.425,319362
-179.400,9.537,151.454,319383
-179.370,9.307,151.456,319404
-179.589,9.246,151.431,319425
-179.596,9.005,151.446,319446
-179.337,9.053,151.499,319467
-179.186,9.212,151.520,319488
-179.297,9.408,151.507,319509
-179.543,9.462,151.464,319530
-179.609,9.263,151.475,319551
-179.349,9.266,151.527,319572
-179.351,9.492,151.562,319593
-179.588,9.431,151.518,319614
-179.748,9.335,151.501,319635
-179.482,9.306,151.545,319656
-179.324,9.439,151.587,319677
-179.586,9.509,151.555,319698
-179.730,9.370,151.546,319719
-179.442,9.386,151.583,319740
-179.203,9.398,151.645,319761
-179.479,9.328,151.592,319782
-179.695,9.362,151.540,319803
-179.573,9.564,151.560,319824
-179.334,9.436,151.599,319845
-179.155,9.362,151.619,319866
-179.418,9.432,151.578,319887
-179.663,9.478,151.557,319908
-179.851,9.411,151.547,319929
-179.599,9.333,151.580,319950
-179.408,9.469,151.649,319971
-179.253,9.583,151.684,319992
-179.516,9.543,151.664,320013
-179.721,9.580,151.658,320034
-179.456,9.602,151.708,320055
-179.335,9.402,151.733,320076
-179.617,9.439,151.713,320097
-179.776,9.595,151.707,320118
-179.534,9.711,151.764,320139
-179.453,9.475,151.773,320160
-179.368,9.267,151.799,320181
-179.597,9.290,151.753,320202
-179.717,9.479,151.731,320223
-179.465,9.477,151.779,320244
-179.289,9.582,151.805,320265
-179.527,9.479,151.759,320286
-179.305,9.356,151.804,320307
-179.028,9.348,151.839,320328
-178.952,9.509,151.835,320349
-179.253,9.461,151.792,320370
-179.388,9.625,151.792,320391
-179.123,9.496,151.843,320412
-179.001,9.304,151.878,320433
-179.256,9.431,151.847,320454
