-179.311,9.160,150.315,314658
-179.055,9.083,150.369,314679
-179.274,9.176,150.337,314700
-179.495,9.304,150.300,314721
-179.337,9.133,150.320,314742
-179.139,9.291,150.339,314763
-178.961,9.458,150.375,314784
-179.184,9.303,150.344,314805
-179.420,9.261,150.295,314826
-179.617,9.260,150.266,314847
-179.376,9.325,150.311,314868
-179.179,9.442,150.344,314889
-179.447,9.521,150.302,314910
-179.686,9.542,150.278,314931
-179.438,9.667,150.316,314952
-179.308,9.480,150.357,314973
-179.582,9.480,150.318,314994
-179.545,9.698,150.325,315015
-179.523,9.473,150.330,315036
-179.375,9.271,150.358,315057
-179.578,9.444,150.298,315078
-179.784,9.513,150.265,315099
-179.732,9.279,150.287,315120
-179.485,9.236,150.334,315141
-179.295,9.364,150.370,315162
-179.568,9.391,150.333,315183
-179.636,9.185,150.342,315204
-179.377,9.220,150.374,315225
-179.428,9.432,150.360,315246
-179.427,9.661,150.377,315267
-179.197,9.624,150.437,315288
-179.335,9.478,150.409,315309
-179.123,9.501,150.445,315330
-179.386,9.456,150.412,315351
-179.593,9.506,150.386,315372
-179.315,9.436,150.436,315393
-179.306,9.208,150.446,315414
-179.358,9.430,150.455,315435
-179.546,9.579,150.428,315456
-179.732,9.668,150.394,315477
-179.496,9.634,150.434,315498
-179.296,9.528,150.485,315519
-179.401,9.301,150.465,315540
-179.628,9.332,150.435,315561
-179.608,9.551,150.440,315582
-179.794,9.679,150.414,315603
-179.586,9.600,150.443,315624
-179.643,9.385,150.438,315645
-179.736,9.172,150.409,315666
-179.592,9.364,150.437,315687
-179.337,9.292,150.458,315708
-179.534,9.413,150.421,315729
-179.300,9.362,150.480,315750
-179.546,9.324,150.457,315771
-179.651,9.150,150.438,315792
-179.573,9.356,150.471,315813
-179.352,9.237,150.509,315834
-179.137,9.270,150.533,315855
-179.340,9.350,150.512,315876
-179.554,9.346,150.484,315897
-179.433,9.160,150.491,315918
-179.409,8.938,150.509,315939
-179.402,9.162,150.524,315960
-179.610,9.239,150.509,315981
-179.596,9.450,150.506,316002
-179.405,9.340,150.544,316023
-179.206,9.442,150.580,316044
-179.431,9.344,150.546,316065
-179.181,9.336,150.603,316086
-178.999,9.446,150.646,316107
-179.220,9.360,150.608,316128
-179.427,9.415,150.568,316149
-179.330,9.199,150.590,316170
-179.138,9.329,150.617,316191
-178.929,9.339,150.676,316212
-179.154,9.289,150.667,316233
-179.312,9.429,150.633,316254
-179.518,9.396,150.605,316275
-179.307,9.308,150.628,316296
-179.493,9.181,150.602,316317
-179.418,9.371,150.620,316338
-179.208,9.469,150.675,316359
-179.438,9.517,150.629,316380
-179.478,9.754,150.635,316401
-179.277,9.643,150.693,316422
-179.385,9.445,150.654,316443
-179.165,9.365,150.677,316464
-179.006,9.200,150.720,316485
-178.815,9.298,150.751,316506
-179.055,9.320,150.700,316527
-179.286,9.350,150.668,316548
-179.506,9.289,150.643,316569
-179.685,9.423,150.631,316590
-179.531,9.602,150.642,316611
-179.306,9.532,150.684,316632
-179.524,9.559,150.678,316653
-179.680,9.397,150.649,316674
-179.463,9.343,150.720,316695
-179.678,9.430,150.705,316716
-179.500,9.569,150.752,316737
-179.298,9.463,150.794,316758
-179.291,9.689,150.810,316779
-179.536,9.616,150.779,316800
-179.742,9.567,150.771,316821
-179.582,9.743,150.792,316842
-179.511,9.532,150.812,316863
-179.385,9.691,150.828,316884
-179.617,9.772,150.788,316905
