74.916,-15.262,296.938,1231394673
78.531,-15.568,297.527,1231310677
85.143,-13.615,295.448,1231415673
167.013,-0.253,297.854,1231520673
100.231,-10.822,293.971,1231436673
-178.094,0.603,300.228,1231541673
117.666,-7.209,293.449,1231457673
-165.521,0.774,302.218,1231562673
117.666,-7.209,293.449,1231457673
-165.521,0.774,302.218,1231562673
117.666,-7.209,293.449,1231457673
-165.521,0.774,302.218,1231562673
-163.999,-1.762,301.495,1231667673
-157.019,0.310,303.343,1231583673
-174.672,-1.981,299.648,1231688673
-157.019,0.310,303.343,1231583673
-174.672,-1.981,299.648,1231688673
-153.040,-0.428,303.756,1231604673
171.861,-2.507,297.738,1231709673
-153.040,-0.428,303.756,1231604673
171.861,-2.507,297.738,1231709673
111.935,-10.263,294.388,1231793672
-174.672,-1.981,299.648,1231688673
111.935,-10.263,294.388,1231793672
74.843,-16.063,295.436,1231898673
111.935,-10.263,294.388,1231793672
74.843,-16.063,295.436,1231898673
97.281,-12.352,294.341,1231814669
100.458,-9.860,293.100,1231961673
76.382,-16.063,295.786,1231856669
132.476,-2.164,294.195,1232003672
74.843,-16.063,295.436,1231898673
76.382,-16.063,295.786,1231856669
116.008,-5.890,293.121,1231982673
100.458,-9.860,293.100,1231961673
-170.341,3.618,301.990,1232087676
116.008,-5.890,293.121,1231982673
-160.160,3.587,303.612,1232108672
132.476,-2.164,294.195,1232003672
-152.538,1.866,304.852,1232171673
-154.412,3.072,304.550,1232129673
148.331,0.294,296.089,1232024669
-154.412,3.072,304.550,1232129673
-172.435,0.787,301.417,1232234676
-152.538,1.866,304.852,1232171673
165.433,-1.055,298.695,1232276672
-156.149,1.537,304.339,1232192674
140.441,-3.112,296.491,1232318671
-162.951,1.239,303.185,1232213669
112.935,-7.058,295.478,1232360674
176.664,-0.191,299.813,1232255671
100.274,-8.804,295.127,1232381673
153.529,-1.888,297.719,1232297673
90.316,-10.344,294.732,1232402673
140.441,-3.112,296.491,1232318671
79.295,-12.441,295.164,1232444671
100.274,-8.804,295.127,1232381673
79.113,-12.259,295.240,1232486672
90.316,-10.344,294.732,1232402673
126.793,-4.967,295.732,1232339671
79.295,-12.441,295.164,1232444671
112.769,-4.892,294.344,1232549673
112.769,-4.892,294.344,1232549673
79.295,-12.441,295.164,1232444671
112.769,-4.892,294.344,1232549673
79.113,-12.259,295.240,1232486672
143.769,0.869,296.776,1232591673
128.173,-1.760,295.198,1232570673
-166.052,4.058,302.466,1232675674
128.173,-1.760,295.198,1232570673
-155.529,2.726,303.136,1232717671
-175.904,4.006,301.327,1232654676
-160.983,1.256,301.297,1232780674
-153.987,2.126,303.023,1232738672
-175.904,4.006,301.327,1232654676
-160.983,1.256,301.297,1232780674
-153.987,2.126,303.023,1232738672
163.562,-3.043,296.635,1232843673
-153.987,2.126,303.023,1232738672
136.137,-6.829,295.715,1232885669
-160.983,1.256,301.297,1232780674
136.137,-6.829,295.715,1232885669
-160.983,1.256,301.297,1232780674
107.806,-10.775,296.174,1232927673
163.562,-3.043,296.635,1232843673
83.592,-14.103,298.391,1232969672
150.357,-5.039,296.046,1232864671
83.592,-14.103,298.391,1232969672
107.806,-10.775,296.174,1232927673
64.840,-15.343,300.430,1233032675
69.054,-15.224,299.568,1233011672
83.693,-11.897,299.128,1233116669
69.054,-15.224,299.568,1233011672
96.666,-9.625,297.761,1233137671
66.110,-14.480,301.036,1233074673
