0,171.241,0.887,294.966,62528767
1,-0.395,2.405,-10.082,62574765
2,0.507,0.129,0.051,62574765
0,171.537,0.641,295.342,62482766
1,-0.311,2.104,-10.211,62597767
2,2.110,1.011,0.143,62620767
0,172.857,0.096,296.071,62459778
1,-0.075,1.538,-10.553,62643767
2,3.862,1.535,-0.164,62666769
0,-177.328,-4.170,295.061,62643767
1,1.020,-0.562,-9.553,62689767
2,4.095,1.545,-0.243,62689767
0,177.997,-2.209,294.945,62620767
1,1.630,-1.855,-8.973,62712766
2,3.896,1.664,0.164,62735773
0,174.557,-0.566,295.016,62597767
1,2.270,-3.538,-8.326,62758765
2,3.688,1.457,0.490,62781767
0,-148.110,-14.465,290.576,62781767
1,2.597,-5.123,-7.226,62804766
2,3.212,1.178,0.516,62804766
0,-152.551,-13.509,291.968,62758765
1,2.777,-5.975,-6.809,62850766
2,2.720,1.233,0.672,62850766
0,-157.572,-12.023,293.507,62735773
1,2.872,-6.508,-6.474,62873766
2,2.516,0.779,0.695,62896768
0,-162.321,-10.185,294.753,62712766
1,2.840,-7.662,-4.779,62919762
2,-4.727,-0.775,-0.554,63972772
0,-128.355,-8.793,278.784,63790762
1,1.185,0.588,-10.062,64017767
2,-2.795,-0.331,-0.197,64040768
0,177.536,-2.519,291.814,64017767
1,0.811,2.243,-11.335,64063767
2,-1.974,-0.235,-0.156,64063767
0,174.775,-2.142,291.832,64040768
1,0.694,2.452,-10.984,64109766
2,-0.903,-0.404,-0.022,64109766
0,177.536,-2.519,291.814,64017767
1,-0.076,2.972,-10.968,64155767
2,0.515,0.177,0.114,64155767
0,177.536,-2.519,291.814,64017767
1,-0.110,2.365,-11.072,64201766
2,2.993,1.219,-0.085,64201766
0,-172.591,-7.304,292.342,64224766
1,0.344,1.446,-10.608,64224766
2,4.852,1.866,-0.122,64247768
0,-172.591,-7.304,292.342,64224766
1,1.671,-1.189,-9.432,64270764
2,6.081,2.621,0.651,64293777
0,-178.344,-5.098,292.059,64201766
1,3.066,-4.253,-7.736,64316767
2,6.326,2.560,1.838,64339780
0,-178.344,-5.098,292.059,64201766
1,2.954,-6.235,-6.040,64362765
2,5.440,1.396,2.117,64385765
0,-178.344,-5.098,292.059,64201766
1,2.014,-7.357,-3.229,64408765
2,4.535,1.086,1.903,64431776
0,-107.630,-11.218,270.238,64431776
1,1.327,-8.760,-0.803,64454765
2,2.127,0.172,0.954,64477772
0,-107.630,-11.218,270.238,64431776
1,0.916,-9.452,0.517,64500767
2,-0.062,-0.307,0.151,64522768
0,-104.597,-9.994,269.546,64454765
1,1.100,-10.009,0.320,64545768
2,-2.179,-1.018,-0.579,64568763
0,-104.597,-9.994,269.546,64454765
1,1.629,-9.721,-1.254,64614769
2,-4.101,-1.575,-0.816,64614769
0,-104.597,-9.994,269.546,64454765
1,1.369,-9.029,-2.365,64637765
2,-5.552,-2.027,-1.062,64660764
0,-103.936,-9.535,269.932,64477772
1,1.169,-5.947,-5.654,64706767
2,-5.559,-1.704,-0.956,64706767
0,-151.782,-7.033,288.402,64706767
1,0.940,-3.914,-7.638,64752774
2,-5.419,-1.655,-0.501,64752774
0,-145.568,-7.809,286.749,64683767
1,0.503,-1.490,-8.799,64798765
2,-4.976,-1.372,0.020,64798765
0,-145.568,-7.809,286.749,64683767
1,0.175,-0.165,-9.402,64821767
2,-3.424,-0.707,0.275,64844765
0,-145.568,-7.809,286.749,64683767
1,-0.010,2.516,-10.864,64890767
2,-1.562,-0.302,0.240,64890767
0,173.357,0.996,288.899,64913767
1,0.042,2.535,-10.882,64913767
2,-0.594,-0.391,0.218,64936777
0,174.065,0.520,289.293,64890767
1,-0.696,2.642,-10.404,64959762
2,0.848,0.354,0.042,64982765
0,173.357,0.996,288.899,64913767
1,-0.342,2.075,-10.506,65005774
2,2.106,0.598,0.139,65028772
0,174.065,0.520,289.293,64890767
1,-0.195,0.773,-10.334,65051764
2,3.143,1.030,0.076,65074767
0,173.357,0.996,288.899,64913767
1,-0.316,-0.018,-10.064,65097766
2,5.115,2.161,-0.227,65120766
0,-152.803,-11.193,286.746,65143767
1,1.575,-3.308,-8.203,65143767
2,3.788,1.325,-0.021,65166771
0,-152.803,-11.193,286.746,65143767
1,2.220,-4.772,-7.872,65189766
2,4.521,1.681,0.632,65212771
0,-152.803,-11.193,286.746,65143767
1,2.510,-7.010,-5.291,65258766
2,3.532,0.648,0.636,65258766
0,-152.803,-11.193,286.746,65143767
1,2.253,-7.722,-4.209,65304767
2,3.091,0.791,0.755,65304767
0,-152.803,-11.193,286.746,65143767
1,2.127,-8.184,-3.623,65327768
2,2.955,0.624,0.665,65350765
0,-112.556,-12.386,275.680,65373777
1,1.773,-9.230,-1.341,65396766
2,0.974,-0.075,0.118,65396766
0,-112.787,-12.380,276.090,65396766
1,2.119,-9.713,-1.262,65442765
2,-0.826,-0.360,-0.309,65442765
0,-112.787,-12.380,276.090,65396766
1,2.231,-9.552,-2.009,65488766
2,-3.147,-1.452,-0.566,65488766
0,-113.961,-12.643,276.580,65419767
1,1.586,-7.734,-3.716,65534767
2,-4.786,-1.566,-0.783,65557765
0,-116.059,-12.933,277.402,65442765
1,1.833,-6.380,-5.514,65580766
2,-5.206,-1.664,-0.369,65603766
0,-113.961,-12.643,276.580,65419767
1,0.968,-3.990,-7.426,65626773
2,-4.872,-1.363,-0.203,65649767
0,-119.811,-12.804,279.113,65465766
1,0.815,-1.816,-8.543,65672762
2,-4.431,-1.105,0.107,65695767
0,178.875,-1.602,291.140,65718767
1,0.338,0.542,-9.928,65718767
2,-2.619,-0.428,0.223,65741766
0,178.875,-1.602,291.140,65718767
1,0.447,1.869,-10.724,65764765
2,-1.416,-0.375,0.304,65787766
0,178.875,-1.602,291.140,65718767
1,-0.062,2.715,-11.036,65810763
2,-0.016,-0.049,0.114,65833766
0,178.875,-1.602,291.140,65718767
1,-0.450,2.838,-11.179,65856774
2,2.182,0.797,0.014,65879766
0,-178.086,-1.922,291.456,65695767
1,0.146,1.314,-10.967,65902766
2,3.287,0.910,-0.035,65924765
0,-165.694,-6.555,289.873,65947767
1,0.191,-0.294,-10.203,65947767
2,4.652,1.564,-0.088,65970766
0,-171.109,-4.994,290.036,65924765
1,1.304,-2.675,-8.379,65993767
2,4.590,1.735,0.174,66016767
0,-171.109,-4.994,290.036,65924765
1,2.153,-4.641,-7.609,66039766
2,4.270,1.254,0.427,66062765
0,-171.109,-4.994,290.036,65924765
1,2.441,-5.887,-6.335,66085767
2,4.607,1.346,0.644,66108769
0,-171.109,-4.994,290.036,65924765
1,2.690,-7.145,-4.708,66131766
2,4.097,0.816,0.764,66154766
0,-112.686,-13.549,278.003,66177766
1,2.395,-8.548,-2.305,66177766
2,2.213,0.146,0.427,66200766
0,-112.686,-13.549,278.003,66177766
1,2.088,-9.014,-1.401,66223766
2,1.355,0.250,0.264,66246766
0,-115.086,-14.182,278.072,66154766
1,2.360,-9.802,-0.948,66269767
2,-0.318,-0.447,0.213,66292768
0,-115.086,-14.182,278.072,66154766
1,2.185,-10.224,-0.497,66315765
2,-2.637,-1.231,-0.233,66338770
0,-112.686,-13.549,278.003,66177766
1,1.703,-9.254,-1.953,66361766
2,-3.217,-1.044,-0.213,66384767
0,-131.720,-10.052,285.853,66407767
1,1.349,-7.657,-4.258,66430767
2,-4.093,-1.355,-0.482,66430767
0,-136.796,-9.359,287.461,66430767
1,1.658,-6.730,-5.724,66476766
2,-3.621,-0.860,-0.385,66476766
0,-136.796,-9.359,287.461,66430767
1,1.154,-4.671,-6.887,66522771
2,-4.969,-1.525,-0.421,66522771
0,-131.720,-10.052,285.853,66407767
1,1.295,-2.686,-8.760,66568767
2,-3.834,-0.787,0.162,66591767
0,-136.796,-9.359,287.461,66430767
1,0.755,-0.810,-9.191,66614768
2,-4.088,-1.113,0.137,66614768
0,-136.796,-9.359,287.461,66430767
1,0.353,1.201,-10.470,66659766
2,-2.245,-0.197,0.186,66659766
0,179.940,-2.622,291.506,66659766
1,0.464,1.586,-10.813,66704768
2,-1.156,-0.251,0.352,66704768
0,178.965,-2.661,290.993,66682766
1,-0.190,2.160,-11.056,66750766
2,0.044,0.083,0.151,66750766
0,-178.787,-2.135,291.805,66637766
1,0.679,1.303,-11.306,66795775
2,2.381,1.025,0.337,66795775
0,-178.787,-2.135,291.805,66637766
1,0.832,-0.427,-10.735,66841767
2,3.040,0.661,0.537,66841767
0,-162.224,-7.579,287.106,66864767
1,0.574,-0.834,-10.368,66864767
2,4.824,1.585,0.464,66887767
0,-162.224,-7.579,287.106,66864767
1,2.003,-4.338,-7.404,66933767
2,5.636,2.046,0.578,66933767
0,-155.141,-9.814,285.637,66887767
1,2.508,-6.166,-6.170,66979766
2,4.588,1.500,0.988,66979766
0,-162.224,-7.579,287.106,66864767
1,2.257,-7.497,-4.096,67025768
2,5.151,1.568,1.570,67025768
0,-162.224,-7.579,287.106,66864767
1,1.804,-8.011,-2.755,67048776
2,2.590,0.302,0.749,67071764
0,-109.179,-11.413,271.099,67094767
1,1.418,-8.599,-1.239,67094767
2,1.890,0.688,0.472,67117766
0,-109.179,-11.413,271.099,67094767
1,1.792,-9.639,-0.985,67140774
2,0.882,0.147,0.276,67163767
0,-109.179,-11.413,271.099,67094767
1,1.720,-10.166,-0.304,67186767
2,-2.011,-1.176,-0.341,67209767
0,-106.400,-11.228,269.659,67117766
1,1.311,-9.641,-1.423,67255766
2,-3.717,-1.527,-0.715,67255766
0,-106.400,-11.228,269.659,67117766
1,1.138,-8.298,-3.478,67301767
2,-4.728,-1.785,-0.962,67301767
0,-106.400,-11.228,269.659,67117766
1,1.165,-6.275,-5.415,67347767
2,-5.230,-1.673,-0.989,67347767
0,-147.343,-8.285,286.709,67347767
1,1.074,-4.247,-7.514,67393767
2,-4.374,-1.143,-0.433,67416767
0,-153.962,-7.077,288.335,67370780
1,1.061,-2.063,-9.539,67439767
2,-2.886,-0.982,-0.152,67462767
0,-159.975,-5.878,289.416,67393767
1,0.565,-0.423,-10.321,67485765
2,-1.163,-0.224,-0.007,67508774
0,-153.962,-7.077,288.335,67370780
1,0.212,0.148,-11.063,67531767
2,1.272,0.856,0.033,67554766
0,-153.962,-7.077,288.335,67370780
1,0.946,-0.794,-10.880,67577767
2,2.208,1.173,0.201,67577767
0,-160.009,-8.957,287.851,67600769
1,1.273,-2.162,-10.257,67623767
2,3.434,1.597,0.493,67623767
0,-164.017,-7.384,289.038,67577767
1,1.670,-3.900,-8.528,67669765
2,5.013,2.138,0.847,67692767
0,-164.017,-7.384,289.038,67577767
1,2.686,-6.235,-6.479,67715767
2,4.526,1.784,1.264,67738774
0,-160.009,-8.957,287.851,67600769
1,2.649,-7.500,-4.931,67761767
2,4.339,1.264,1.536,67784765
0,-160.009,-8.957,287.851,67600769
1,1.772,-8.280,-2.454,67807767
