-125.618,45.396,326.613,3725164
-125.591,45.557,326.559,3725185
-125.569,45.746,326.495,3725206
-125.588,45.980,326.401,3725227
-125.604,45.826,326.293,3725248
-125.368,46.006,326.370,3725269
-125.357,45.916,326.257,3725290
-125.420,45.963,326.102,3725311
-124.956,45.967,326.308,3725332
-124.951,46.121,326.159,3725353
-124.737,46.510,326.151,3725374
-124.648,46.588,326.034,3725395
-124.146,46.850,326.197,3725416
-123.811,46.976,326.531,3725437
-123.481,47.078,326.831,3725458
-123.525,46.967,326.821,3725479
-123.554,46.799,326.790,3725500
-123.482,46.578,326.820,3725521
-123.120,46.342,327.058,3725542
-122.703,46.297,327.305,3725563
-122.559,46.421,327.316,3725584
-122.536,46.550,327.219,3725605
-122.561,46.672,327.107,3725626
-122.332,46.707,327.300,3725647
-122.392,46.440,327.274,3725668
-122.443,46.219,327.228,3725689
-122.313,45.982,327.306,3725710
-122.353,45.739,327.277,3725731
-122.435,45.481,327.195,3725752
-122.472,45.599,327.206,3725773
-122.550,45.698,327.181,3725794
-122.776,45.845,327.058,3725815
-122.770,45.720,327.113,3725836
-122.957,45.816,327.013,3725857
-123.084,45.899,326.934,3725878
-123.514,45.714,326.637,3725899
-123.911,45.538,326.343,3725920
-124.258,45.361,326.054,3725941
-124.687,45.297,325.705,3725962
-124.782,45.510,325.586,3725983
-124.881,45.343,325.466,3726004
-124.919,45.610,325.380,3726025
-124.975,45.854,325.372,3726046
-125.231,46.098,325.237,3726067
-125.152,46.300,325.335,3726088
-125.036,46.114,325.447,3726109
-125.267,45.979,325.269,3726130
-125.584,45.937,325.024,3726151
-125.404,45.755,325.099,3726172
-125.430,45.928,325.019,3726193
-125.695,46.011,324.757,3726214
-125.918,46.186,324.502,3726235
-125.641,46.225,324.581,3726256
-125.350,46.388,324.671,3726277
-124.950,46.405,324.817,3726298
-125.069,46.448,324.612,3726319
-124.961,46.329,324.552,3726340
-124.854,46.235,324.479,3726361
-124.734,46.109,324.401,3726382
-124.502,45.954,324.424,3726403
-124.014,45.988,324.615,3726424
-123.705,46.210,324.632,3726445
-123.469,46.450,324.585,3726466
-123.092,46.655,324.614,3726487
-123.144,46.730,324.292,3726508
-123.172,46.665,323.974,3726529
-122.967,46.852,323.801,3726550
-122.605,46.743,323.950,3726571
-122.514,46.435,323.871,3726592
-122.641,46.205,323.632,3726613
-122.857,46.302,323.277,3726634
-122.871,46.462,323.082,3726655
-122.666,46.288,323.032,3726676
